Coin,Execution Price,Size Tokens,Size USD,Side,Start Position,Closed PnL,Crossed,Fee,Timestamp,Date,Direction_num,Profit_flag,sentiment_num
BTC,99700.0,0.07741,7717.78,1,2.46595,0.0,True,2.315333,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99700.0,0.0929,9262.13,1,2.54336,0.0,True,2.778638,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99703.0,0.00393,391.83,1,2.63626,0.0,True,0.117549,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99706.0,0.52897,52741.48,1,2.64019,0.0,True,15.822444,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99707.0,0.47564,47424.64,1,3.16916,0.0,True,14.227391,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99710.0,0.001,99.71,1,3.6448,0.0,True,0.029912,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99712.0,0.25792,25717.72,1,3.6458,0.0,True,7.715315,2025-01-16 06:13:00,2025-01-16,1,0,1
BTC,99401.0,0.4375,43487.94,1,3.90372,0.0,True,13.046381,2025-01-16 14:05:00,2025-01-16,1,0,1
BTC,99401.0,0.08,7952.08,1,4.34122,0.0,True,2.385624,2025-01-16 14:05:00,2025-01-16,1,0,1
BTC,99401.0,0.0503,4999.87,1,4.42122,0.0,True,1.499961,2025-01-16 14:05:00,2025-01-16,1,0,1
BTC,99401.0,0.83188,82689.7,1,4.47152,0.0,True,24.806911,2025-01-16 14:05:00,2025-01-16,1,0,1
BTC,99403.0,0.17121,17018.79,1,5.3034,0.0,True,5.105636,2025-01-16 14:05:00,2025-01-16,1,0,1
BTC,98954.0,0.4375,43292.38,1,5.47461,0.0,True,12.987712,2025-01-16 14:18:00,2025-01-16,1,0,1
BTC,98954.0,0.04364,4318.35,1,5.91211,0.0,True,1.295505,2025-01-16 14:18:00,2025-01-16,1,0,1
BTC,98954.0,0.4375,43292.38,1,5.95575,0.0,True,12.987712,2025-01-16 14:18:00,2025-01-16,1,0,1
BTC,98954.0,0.00281,278.06,1,6.39325,0.0,True,0.083418,2025-01-16 14:18:00,2025-01-16,1,0,1
BTC,98954.0,0.15237,15077.62,1,6.39606,0.0,True,4.523286,2025-01-16 14:18:00,2025-01-16,1,0,1
BTC,98956.0,0.50416,49889.66,1,6.54843,0.0,True,14.966897,2025-01-16 14:18:00,2025-01-16,1,0,1
BTC,98284.0,0.40698,39999.62,1,7.05259,0.0,True,11.999886,2025-01-16 20:14:00,2025-01-16,1,0,1
BTC,98286.0,0.43735,42985.38,1,7.45957,0.0,True,12.895614,2025-01-16 20:14:00,2025-01-16,1,0,1
BTC,98286.0,0.73028,71776.3,1,7.89692,0.0,True,21.53289,2025-01-16 20:14:00,2025-01-16,1,0,1
BTC,98263.0,0.92383,90778.31,1,8.6272,0.0,True,27.233492,2025-01-16 20:15:00,2025-01-16,1,0,1
BTC,98272.0,0.66536,65386.26,1,9.55103,0.0,True,19.615877,2025-01-16 20:15:00,2025-01-16,1,0,1
BTC,97889.0,0.13508,13222.85,1,10.21639,0.0,True,3.966853,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97889.0,0.45,44050.05,1,10.35147,0.0,True,13.215014,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97891.0,0.13951,13656.77,1,10.80147,0.0,True,4.097032,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97895.0,0.1527,14948.57,1,10.94098,0.0,True,4.484569,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97897.0,0.45,44053.65,1,11.09368,0.0,True,13.216094,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97897.0,0.07152,7001.59,1,11.54368,0.0,True,2.100478,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97901.0,0.00051,49.93,1,11.6152,0.0,True,0.014978,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97901.0,0.15325,15003.33,1,11.61571,0.0,True,4.500998,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,97902.0,0.04283,4193.14,1,11.76896,0.0,True,1.257942,2025-01-16 20:16:00,2025-01-16,1,0,1
BTC,99389.0,0.14408,14319.97,0,11.81179,56.69548,True,4.29599,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.4375,43482.69,0,11.66771,172.15625,True,13.044806,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.4375,43482.69,0,11.23021,172.15625,True,13.044806,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.11802,11729.89,0,10.79271,46.44087,True,3.518966,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.01037,1030.66,0,10.67469,4.080595,True,0.309199,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.00014,13.91,0,10.66432,0.05509,True,0.004174,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.07044,7000.96,0,10.66418,27.71814,True,2.100288,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.03388,3367.3,0,10.59374,13.33178,True,1.010189,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99389.0,0.11693,11621.56,0,10.55986,46.011955,True,3.486466,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99387.0,0.15094,15001.47,0,10.44293,59.09301,True,4.500442,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99386.0,0.15094,15001.32,0,10.29199,58.94207,True,4.500396,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99385.0,0.0005,49.69,0,10.14105,0.19475,True,0.014907,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99384.0,0.162,16100.21,0,10.14055,62.937,True,4.830062,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99384.0,0.88,87457.92,0,9.97855,341.88,True,26.237375,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99384.0,0.02012,1999.61,0,9.09855,7.81662,True,0.599881,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99383.0,0.88,87457.04,0,9.07843,341.0,True,26.237111,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99383.0,0.40254,40005.63,0,8.19843,155.98425,True,12.001689,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99382.0,0.123,12223.99,0,7.79589,47.5395,True,3.667195,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99382.0,0.77,76524.14,0,7.67289,297.605,True,22.957241,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99381.0,0.10661,10595.01,0,6.90289,41.098155,True,3.178502,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99381.0,0.38581,38342.18,0,6.79628,148.729755,True,11.502655,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99381.0,0.09888,9826.79,0,6.41047,38.11824,True,2.948037,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99380.0,0.88,87454.4,0,6.31159,338.36,True,26.236319,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99380.0,0.00339,336.9,0,5.43159,1.303455,True,0.101069,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99380.0,0.02439,2423.88,0,5.4282,9.377955,True,0.727163,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.123,12223.62,0,5.40381,47.1705,True,3.667085,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.162,16099.4,0,5.28081,62.127,True,4.829819,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.77,76521.83,0,5.11881,295.295,True,22.956548,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.02012,1999.51,0,4.34881,7.71602,True,0.599851,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,2.01149,199899.86,0,4.32869,771.406415,True,59.969959,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.02797,2779.63,0,2.3172,10.726495,True,0.833889,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.04158,4132.18,0,2.28923,15.94593,True,1.239653,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.00179,177.89,0,2.24765,0.686465,True,0.053366,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99379.0,0.01397,1388.32,0,2.24586,5.357495,True,0.416497,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99378.0,0.03121,3101.59,0,2.23189,11.937825,True,0.930476,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99377.0,1.00606,99979.22,0,2.20068,383.81189,True,29.993767,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99377.0,0.1509,14995.99,0,1.19462,57.56835,True,4.498796,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99377.0,0.4475,44471.21,0,1.04372,170.72125,True,13.341362,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99376.0,0.20029,19904.02,0,0.59622,76.210345,True,5.971205,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99376.0,0.10061,9998.22,0,0.39593,38.282105,True,2.999465,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99376.0,0.20009,19884.14,0,0.29532,76.134245,True,5.965243,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99376.0,0.00196,194.78,0,0.09523,0.74578,True,0.058433,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99375.0,0.02079,2066.01,0,0.09327,7.889805,True,0.619801,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99375.0,0.0005,49.69,0,0.07248,0.18975,True,0.014906,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99375.0,0.07198,7153.01,0,0.07198,27.31641,True,2.145903,2025-01-16 22:46:00,2025-01-16,0,1,1
BTC,99778.0,0.02079,2074.38,1,0.0,0.0,True,0.622315,2025-01-17 02:54:00,2025-01-17,1,0,1
BTC,99778.0,0.426,42505.43,1,0.02079,0.0,True,12.751628,2025-01-17 02:54:00,2025-01-17,1,0,1
BTC,99692.0,0.00019,18.94,1,0.44679,0.0,True,0.005682,2025-01-17 03:53:00,2025-01-17,1,0,1
BTC,99692.0,0.162,16150.1,1,0.44698,0.0,True,4.845031,2025-01-17 03:53:00,2025-01-17,1,0,1
BTC,99692.0,0.011,1096.61,1,0.60898,0.0,True,0.328983,2025-01-17 03:53:00,2025-01-17,1,0,1
BTC,99692.0,0.08168,8142.84,1,0.61998,0.0,True,2.442852,2025-01-17 03:53:00,2025-01-17,1,0,1
BTC,99692.0,0.61349,61160.05,1,0.70166,0.0,True,18.348013,2025-01-17 03:53:00,2025-01-17,1,0,1
BTC,99453.0,1.22321,121651.9,1,1.31515,0.0,True,36.495571,2025-01-17 04:05:00,2025-01-17,1,0,1
BTC,99874.0,0.4375,43694.88,0,2.53836,123.41875,True,13.108462,2025-01-17 04:30:00,2025-01-17,0,1,1
BTC,99874.0,1.07622,107486.4,0,2.10086,303.601662,True,32.245918,2025-01-17 04:30:00,2025-01-17,0,1,1
BTC,99874.0,0.40051,40000.54,0,1.02464,112.983871,True,12.00016,2025-01-17 04:30:00,2025-01-17,0,1,1
BTC,99874.0,0.05006,4999.69,0,0.62413,14.121926,True,1.499907,2025-01-17 04:30:00,2025-01-17,0,1,1
BTC,99874.0,0.57407,57334.67,0,0.57407,161.945147,True,17.2004,2025-01-17 04:30:00,2025-01-17,0,1,1
BTC,101891.0,0.01979,2016.42,1,0.0,0.0,True,0.604926,2025-01-17 15:28:00,2025-01-17,1,0,1
BTC,101892.0,0.0001,10.19,1,0.01979,0.0,True,0.003056,2025-01-17 15:28:00,2025-01-17,1,0,1
BTC,101893.0,0.0001,10.19,1,0.01989,0.0,True,0.003056,2025-01-17 15:28:00,2025-01-17,1,0,1
BTC,101894.0,0.0001,10.19,1,0.01999,0.0,True,0.003056,2025-01-17 15:28:00,2025-01-17,1,0,1
BTC,101898.0,0.41925,42720.74,1,0.02009,0.0,True,12.81622,2025-01-17 15:28:00,2025-01-17,1,0,1
BTC,102114.0,0.4375,44674.88,0,0.43934,94.675,True,13.402462,2025-01-17 15:46:00,2025-01-17,0,1,1
BTC,102114.0,0.00184,187.89,0,0.00184,0.398176,True,0.056366,2025-01-17 15:46:00,2025-01-17,0,1,1
BTC,104078.0,0.43025,44779.56,1,0.0,0.0,True,13.433867,2025-01-17 23:28:00,2025-01-17,1,0,1
BTC,104713.0,0.43025,45052.77,0,0.43025,273.20875,True,13.51583,2025-01-18 00:11:00,2025-01-18,0,1,1
BTC,105143.0,0.71122,74779.8,1,0.0,0.0,True,22.433941,2025-01-18 02:06:00,2025-01-18,1,0,1
BTC,104611.0,0.12709,13295.01,1,0.71122,0.0,True,3.988503,2025-01-18 02:27:00,2025-01-18,1,0,1
BTC,104611.0,0.4375,45767.31,1,0.83831,0.0,True,13.730193,2025-01-18 02:27:00,2025-01-18,1,0,1
BTC,104611.0,0.65392,68407.23,1,1.27581,0.0,True,20.522167,2025-01-18 02:27:00,2025-01-18,1,0,1
BTC,104198.0,0.03318,3457.29,1,1.92973,0.0,True,1.037186,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,104198.0,0.45,46889.1,1,1.96291,0.0,True,14.066729,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,104199.0,0.08021,8357.8,1,2.41291,0.0,True,2.50734,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,104200.0,0.001,104.2,1,2.49312,0.0,True,0.031259,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,104200.0,0.01906,1986.05,1,2.49412,0.0,True,0.595815,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,104200.0,0.11842,12339.36,1,2.51318,0.0,True,3.701809,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,104200.0,0.77826,81094.69,1,2.6316,0.0,True,24.328407,2025-01-18 05:34:00,2025-01-18,1,0,1
BTC,103235.0,0.0001,10.32,1,3.40986,0.0,True,0.003097,2025-01-18 09:13:00,2025-01-18,1,0,1
BTC,103235.0,0.01037,1070.55,1,3.40996,0.0,True,0.321164,2025-01-18 09:13:00,2025-01-18,1,0,1
BTC,103235.0,0.1135,11717.17,1,3.42033,0.0,True,3.515151,2025-01-18 09:13:00,2025-01-18,1,0,1
BTC,103235.0,0.0678,6999.33,1,3.53383,0.0,True,2.099799,2025-01-18 09:13:00,2025-01-18,1,0,1
BTC,103235.0,1.30159,134369.64,1,3.60163,0.0,True,40.310893,2025-01-18 09:13:00,2025-01-18,1,0,1
BTC,103052.0,0.91672,94469.83,1,4.90322,0.0,True,28.340948,2025-01-18 09:14:00,2025-01-18,1,0,1
BTC,103052.0,0.57612,59370.32,1,5.81994,0.0,True,17.811095,2025-01-18 09:14:00,2025-01-18,1,0,1
BTC,104380.0,0.001,104.38,0,6.39606,0.4903,True,0.031313,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104380.0,0.001,104.38,0,6.39506,0.4903,True,0.031313,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104380.0,0.72645,75826.85,0,6.39406,356.178435,True,22.748055,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104375.0,0.00011,11.48,0,5.66761,0.053383,True,0.003444,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104370.0,0.001,104.37,0,5.6675,0.4803,True,0.03131,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104370.0,0.001,104.37,0,5.6665,0.4803,True,0.03131,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104370.0,0.95812,99998.98,0,5.6655,460.185036,True,29.999695,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104365.0,0.95817,99999.41,0,4.70738,455.418201,True,29.999823,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104365.0,0.0946,9872.93,0,3.74921,44.96338,True,2.961878,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104364.0,0.03447,3597.43,0,3.65461,16.349121,True,1.079228,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104361.0,0.01979,2065.3,0,3.62014,9.327027,True,0.619591,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104361.0,0.19061,19892.25,0,3.60035,89.834493,True,5.967675,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104360.0,0.001,104.36,0,3.40974,0.4703,True,0.031307,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104360.0,0.001,104.36,0,3.40874,0.4703,True,0.031307,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104360.0,1.91504,199853.57,0,3.40774,900.643312,True,59.956072,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104360.0,0.95822,99999.84,0,1.4927,450.650866,True,29.999951,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104359.0,0.00047,49.05,0,0.53448,0.220571,True,0.014714,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104358.0,0.48604,50722.16,0,0.53401,227.612532,True,15.216648,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104358.0,0.03121,3257.01,0,0.04797,14.615643,True,0.977103,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104352.0,0.01676,1748.94,0,0.01676,7.748148,True,0.524681,2025-01-18 19:34:00,2025-01-18,0,1,1
BTC,104289.0,0.43738,45613.92,0,0.0,0.0,True,13.684176,2025-01-18 19:42:00,2025-01-18,-1,0,1
BTC,103871.0,0.225,23370.98,1,-0.43738,94.05,True,7.011292,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103880.0,0.001,103.88,1,-0.21238,0.409,True,0.031163,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103880.0,0.001,103.88,1,-0.21138,0.409,True,0.031163,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103880.0,0.001,103.88,1,-0.21038,0.409,True,0.031163,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103881.0,0.0732,7604.09,1,-0.20938,29.8656,True,2.281226,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103882.0,0.07595,7889.84,1,-0.13618,30.91165,True,2.366951,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103888.0,0.06023,6257.17,1,-0.06023,24.15223,True,1.877152,2025-01-18 20:10:00,2025-01-18,0,1,1
BTC,103963.0,0.01037,1078.1,1,0.0,0.0,True,0.323428,2025-01-18 22:07:00,2025-01-18,1,0,1
BTC,103963.0,0.06737,7003.99,1,0.01037,0.0,True,2.101196,2025-01-18 22:07:00,2025-01-18,1,0,1
BTC,103963.0,0.18816,19561.68,1,0.07774,0.0,True,5.868503,2025-01-18 22:07:00,2025-01-18,1,0,1
BTC,103963.0,0.001,103.96,1,0.2659,0.0,True,0.031188,2025-01-18 22:07:00,2025-01-18,1,0,1
BTC,103963.0,0.46508,48351.11,1,0.2669,0.0,True,14.505333,2025-01-18 22:07:00,2025-01-18,1,0,1
BTC,103721.0,0.88,91274.48,1,0.73198,0.0,True,27.382343,2025-01-18 22:11:00,2025-01-18,1,0,1
BTC,103723.0,0.37407,38799.66,1,1.61198,0.0,True,11.639898,2025-01-18 22:11:00,2025-01-18,1,0,1
BTC,104109.0,1.19,123889.71,0,1.98605,355.215,True,37.166913,2025-01-18 23:42:00,2025-01-18,0,1,1
BTC,104109.0,0.06728,7004.45,0,0.79605,20.08308,True,2.101336,2025-01-18 23:42:00,2025-01-18,0,1,1
BTC,104105.0,0.14419,15010.9,0,0.72877,42.463955,True,4.503269,2025-01-18 23:42:00,2025-01-18,0,1,1
BTC,104103.0,0.58458,60856.53,0,0.58458,170.98965,True,18.256959,2025-01-18 23:42:00,2025-01-18,0,1,1
BTC,104500.0,0.43671,45636.19,0,0.0,0.0,True,13.690858,2025-01-19 01:30:00,2025-01-19,-1,0,1
BTC,104500.0,0.29379,30701.06,0,-0.43671,0.0,True,9.210316,2025-01-19 01:30:00,2025-01-19,-1,0,1
BTC,103920.0,0.3836,39863.71,1,-0.7305,222.488,True,11.959113,2025-01-19 02:24:00,2025-01-19,0,1,1
BTC,103920.0,0.0001,10.39,1,-0.3469,0.058,True,0.003117,2025-01-19 02:24:00,2025-01-19,0,1,1
BTC,103920.0,0.06741,7005.25,1,-0.3468,39.0978,True,2.101574,2025-01-19 02:24:00,2025-01-19,0,1,1
BTC,103920.0,0.00025,25.98,1,-0.27939,0.145,True,0.007793,2025-01-19 02:24:00,2025-01-19,0,1,1
BTC,103920.0,0.27914,29008.23,1,-0.27914,161.9012,True,8.702468,2025-01-19 02:24:00,2025-01-19,0,1,1
BTC,103964.0,0.38552,40080.2,1,0.0,0.0,True,12.02406,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103964.0,0.07787,8095.68,1,0.38552,0.0,True,2.428703,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103964.0,0.06738,7005.09,1,0.46339,0.0,True,2.101528,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103964.0,0.0001,10.4,1,0.53077,0.0,True,0.003118,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103965.0,0.0001,10.4,1,0.53087,0.0,True,0.003118,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103966.0,0.1444,15012.69,1,0.53097,0.0,True,4.503807,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103966.0,0.0001,10.4,1,0.67537,0.0,True,0.003118,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103967.0,0.0001,10.4,1,0.67547,0.0,True,0.003119,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,103967.0,0.0604,6279.61,1,0.67557,0.0,True,1.883882,2025-01-19 02:26:00,2025-01-19,1,0,1
BTC,104245.0,0.66957,69799.32,0,0.73597,187.747428,True,20.939797,2025-01-19 02:44:00,2025-01-19,0,1,1
BTC,104245.0,0.0664,6921.87,0,0.0664,18.61856,True,2.07656,2025-01-19 02:44:00,2025-01-19,0,1,1
BTC,104063.0,0.0001,10.41,1,0.0,0.0,True,0.003121,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104064.0,0.0001,10.41,1,0.0001,0.0,True,0.003121,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104065.0,0.01979,2059.45,1,0.0002,0.0,True,0.617833,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104065.0,0.0001,10.41,1,0.01999,0.0,True,0.003121,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104080.0,0.01907,1984.81,1,0.02009,0.0,True,0.595441,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104080.0,0.02014,2096.17,1,0.03916,0.0,True,0.628851,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104080.0,0.19726,20530.82,1,0.0593,0.0,True,6.159246,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104080.0,0.14425,15013.54,1,0.25656,0.0,True,4.504062,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104083.0,0.07059,7347.22,1,0.40081,0.0,True,2.204165,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104085.0,0.00388,403.85,1,0.4714,0.0,True,0.121154,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,104086.0,0.26077,27142.51,1,0.47528,0.0,True,8.142751,2025-01-19 03:04:00,2025-01-19,1,0,1
BTC,103944.0,0.0001,10.39,1,0.73605,0.0,True,0.003118,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103945.0,0.0001,10.39,1,0.73615,0.0,True,0.003118,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103946.0,0.0001,10.39,1,0.73625,0.0,True,0.003118,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103947.0,0.90779,94362.05,1,0.73635,0.0,True,28.308614,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103954.0,0.07902,8214.45,1,1.64414,0.0,True,2.464333,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103959.0,0.06981,7257.38,1,1.72316,0.0,True,2.177213,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103961.0,0.00048,49.9,1,1.79297,0.0,True,0.01497,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,103963.0,0.20245,21047.31,1,1.79345,0.0,True,6.314192,2025-01-19 03:27:00,2025-01-19,1,0,1
BTC,104170.0,1.9959,207912.9,0,1.9959,341.09931,True,62.37387,2025-01-19 03:55:00,2025-01-19,0,1,1
BTC,104300.0,0.73539,76701.18,0,0.0,0.0,True,23.010353,2025-01-19 04:07:00,2025-01-19,-1,0,1
BTC,104454.0,0.321,33529.73,0,-0.73539,0.0,True,10.05892,2025-01-19 04:32:00,2025-01-19,-1,0,1
BTC,104454.0,0.321,33529.73,0,-1.05639,0.0,True,10.05892,2025-01-19 04:32:00,2025-01-19,-1,0,1
BTC,104454.0,0.321,33529.73,0,-1.37739,0.0,True,10.05892,2025-01-19 04:32:00,2025-01-19,-1,0,1
BTC,104454.0,0.29154,30452.52,0,-1.69839,0.0,True,9.135755,2025-01-19 04:32:00,2025-01-19,-1,0,1
BTC,104211.0,0.02166,2257.21,1,-1.98993,4.02876,True,0.677163,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104211.0,0.00011,11.46,1,-1.96827,0.02046,True,0.003438,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104212.0,0.0001,10.42,1,-1.96816,0.0185,True,0.003126,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104213.0,0.0001,10.42,1,-1.96806,0.0184,True,0.003126,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104217.0,0.06722,7005.47,1,-1.96796,12.0996,True,2.10164,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104219.0,0.12081,12590.7,1,-1.90074,21.50418,True,3.777209,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104219.0,0.12101,12611.54,1,-1.77993,21.53978,True,3.783462,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104220.0,0.001,104.22,1,-1.65892,0.177,True,0.031265,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104220.0,0.19618,20445.88,1,-1.65792,34.72386,True,6.133763,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104220.0,1.041,108493.02,1,-1.46174,184.257,True,32.547905,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,104220.0,0.42074,43849.52,1,-0.42074,74.47098,True,13.154856,2025-01-19 06:30:00,2025-01-19,0,1,1
BTC,105322.0,0.42969,45255.81,0,0.0,0.0,True,13.576743,2025-01-19 16:53:00,2025-01-19,-1,0,1
BTC,105322.0,0.00787,828.88,0,-0.42969,0.0,True,0.248665,2025-01-19 16:53:00,2025-01-19,-1,0,1
BTC,105266.0,0.70791,74518.85,0,-0.43756,0.0,True,22.355656,2025-01-19 18:37:00,2025-01-19,-1,0,1
BTC,105649.0,0.5487,57969.61,0,-1.14547,0.0,True,17.390881,2025-01-19 19:56:00,2025-01-19,-1,0,1
BTC,105649.0,0.09466,10000.73,0,-1.69417,0.0,True,3.00022,2025-01-19 19:56:00,2025-01-19,-1,0,1
BTC,105640.0,0.69643,73570.87,0,-1.78883,0.0,True,22.071259,2025-01-19 19:56:00,2025-01-19,-1,0,1
BTC,105084.0,0.80701,84803.84,1,-2.48526,319.414558,True,25.441151,2025-01-19 20:13:00,2025-01-19,0,1,1
BTC,105084.0,0.01749,1837.92,1,-1.67825,6.922542,True,0.551375,2025-01-19 20:13:00,2025-01-19,0,1,1
BTC,105084.0,0.0667,7009.1,1,-1.66076,26.39986,True,2.10273,2025-01-19 20:13:00,2025-01-19,0,1,1
BTC,105088.0,0.14293,15020.23,1,-1.59406,55.999974,True,4.506068,2025-01-19 20:13:00,2025-01-19,0,1,1
